id;page;website_products;note;masked_note
6294d64596a1b9137031ffff;https://www.businesswire.com/news/home/20161101005294/en/Performance-Horizon-Releases-Major-Additional-Functionality-Performance;It owns proprietary product named Performance Horizon Enterprise.;"Performance Horizon is the leading provider of SaaS solutions for 
  digital partner marketing, enabling large enterprises to drive 
  significant sales through their online marketing partners and 
  affiliates.";"[MASK] is the leading provider of [MASK] solutions for 
  digital partner marketing, enabling large enterprises to drive 
  significant sales through their online marketing partners and 
  affiliates."
6294d82996a1b9137032000c;https://www.simcorp.com/en/news-and-announcements/2012/02/simcorp-dimension-to-support-bmo-global-asset-managements-investment-operations;It owns the proprietary product named SimCorp Dimension®.;“With SimCorp Dimension, multiple BMO Global Asset Management entities will be able to share reference data and infrastructure support costs but at the same time segregate client data between the different lines of business.”;“With [MASK], multiple BMO Global Asset Management entities will be able to share reference data and infrastructure support costs but at the same time segregate client data between the different lines of business.”
6294d8bc96a1b91370320011;https://ubisense.com/smartspace/;It owns proprietary products named Ubisense SmartSpace, Ubisense Smart Factory, Ubisense Dimension4 and Ubisense AngleID.;Ubisense SmartSpace® is a highly-configurable software platform that tracks the real-time location, interaction and status of both people and objects in physical spaces.;[MASK] is a highly-configurable software platform that tracks the real-time location, interaction and status of both people and objects in physical spaces.
6294d91596a1b91370320014;https://ubisense.com/dimension4/;It owns proprietary products named Ubisense SmartSpace, Ubisense Smart Factory, Ubisense Dimension4 and Ubisense AngleID.;DIMENSION4™ is the result of decades of experience delivering industrial-scale, real-world solutions that pin-point the true 3D location, movement and identity of people and things in critical processes.;[MASK] is the result of decades of experience delivering industrial-scale, real-world solutions that pin-point the true 3D location, movement and identity of people and things in critical processes.
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;TomTom GO Navigation app;[MASK] Navigation app
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;Traffic, speed cams, and offline maps all in one easy-to-use mobile app;Traffic, speed cams, and offline maps all in one easy-to-use mobile app
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;TomTom Car GPS Sat navs;
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;Real-time traffic and reliable alternate routes get you there ahead of time;Real-time traffic and reliable alternate routes get you there ahead of time
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;TomTom Rider motorcycle sat navs;
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;More cornering, hills, and thrills and built for wherever your rides to take you;More cornering, hills, and thrills and built for wherever your rides to take you
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;TomTom GO Camper sat nav;
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;Specialized routes, POIs, and peace of mind for campers and caravaners;Specialized routes, [MASK] , and peace of mind for campers and caravaners
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;TomTom GO Professional GPS sat nav series;
6295b06296a1b9137032001b;https://www.tomtom.com/en_gb/navigation/gps/;It owns proprietary products.;Dedicated guidance for your vehicle's size, weight, dimensions, cargo, and maximum speed;Dedicated guidance for your vehicle's size, weight, dimensions, cargo, and maximum speed
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;fleetComply is a web-based asset management, cost control, compliance and service planning solution that ties all routine maintenance and inspections to the associated documentation.;[MASK] is a web-based asset management, cost control, compliance and service planning solution that ties all routine maintenance and inspections to the associated documentation.
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;fleetComply provides a single, complete view of each vehicles acquisition and operational costs through self-serve enquiry screens and reports.;[MASK] provides a single, complete view of each vehicles acquisition and operational costs through self-serve enquiry screens and reports.
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;fleetComply isn't just about the storage and retrieval of documents.;[MASK] isn't just about the storage and retrieval of documents.
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;It's a full monitoring, reporting and management solution.;It's a full monitoring, reporting and management solution.
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;fleetComply will immediately identify any missing or incorrect documentation, and any non-compliant assets and alert you to the situation.;[MASK] will immediately identify any missing or incorrect documentation, and any non-compliant assets and alert you to the situation.
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;fleetComply is delivered Software-as-a-Service, which means no capital expenditure or any of the liabilities associated with traditional software solutions.;[MASK] is delivered [MASK] , which means no capital expenditure or any of the liabilities associated with traditional software solutions.
6295b12096a1b91370320020;http://www.whiteclarketechnologies.co.uk/fleetcomply;It owns proprietary products.;Unlike similar systems fleetComply is compatible with all suppliers and repairer agents and is not reliant on workshops or mobile engineers having particular software or hardware in place.;Unlike similar systems [MASK] is compatible with all suppliers and repairer agents and is not reliant on workshops or mobile engineers having particular software or hardware in place.
